hit,hit_length,query,query_length,evalue,score,alignment_start,alignment_end,aln_length,uvig,host_taxonomy,virus_taxonomy,virus_completeness,virus_quality
IMGVR_UViG_3300007300_000162|3300007300|Ga0104843_1063241,1070,ORF6.faa,1255,1.9e-29,115.9,151,339,188,IMGVR_UViG_3300007300_000162,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300029993_000167|3300029993|Ga0302304_100068421,1608,ORF6.faa,1255,2e-29,115.8,51,298,247,IMGVR_UViG_3300029993_000167,;;;;;;,;;;;;;;,,Unsure
IMGVR_UViG_3300029993_000167|3300029993|Ga0302304_100068421,1608,ORF6.faa,1255,2e-29,115.8,146,300,154,IMGVR_UViG_3300029993_000167,;;;;;;,;;;;;;;,,Unsure
IMGVR_UViG_3300029993_000167|3300029993|Ga0302304_100068421,1608,ORF6.faa,1255,2e-29,115.8,150,391,241,IMGVR_UViG_3300029993_000167,;;;;;;,;;;;;;;,,Unsure
IMGVR_UViG_3300034051_000461|3300034051|Ga0335024_0011387_471_2411,646,ORF6.faa,1255,2e-29,115.8,147,378,231,IMGVR_UViG_3300034051_000461,;;;;;;,;;;;;;;,,Unsure
IMGVR_UViG_3300034051_000461|3300034051|Ga0335024_0011387_471_2411,646,ORF6.faa,1255,2e-29,115.8,121,378,257,IMGVR_UViG_3300034051_000461,;;;;;;,;;;;;;;,,Unsure
IMGVR_UViG_3300034051_000461|3300034051|Ga0335024_0011387_471_2411,646,ORF6.faa,1255,2e-29,115.8,151,266,115,IMGVR_UViG_3300034051_000461,;;;;;;,;;;;;;;,,Unsure
IMGVR_UViG_3300034060_001390|3300034060|Ga0334983_0009361_2375_4315,646,ORF6.faa,1255,2e-29,115.8,147,378,231,IMGVR_UViG_3300034060_001390,;;;;;;,;;;;;;;,,Unsure
IMGVR_UViG_3300034060_001390|3300034060|Ga0334983_0009361_2375_4315,646,ORF6.faa,1255,2e-29,115.8,121,378,257,IMGVR_UViG_3300034060_001390,;;;;;;,;;;;;;;,,Unsure
IMGVR_UViG_3300034060_001390|3300034060|Ga0334983_0009361_2375_4315,646,ORF6.faa,1255,2e-29,115.8,151,266,115,IMGVR_UViG_3300034060_001390,;;;;;;,;;;;;;;,,Unsure
IMGVR_UViG_3300042524_000156|3300042524|Ga0453223_0000058_16756_18696,646,ORF6.faa,1255,2e-29,115.8,147,378,231,IMGVR_UViG_3300042524_000156,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;;;;,12.89,Genome fragment
IMGVR_UViG_3300042524_000156|3300042524|Ga0453223_0000058_16756_18696,646,ORF6.faa,1255,2e-29,115.8,121,378,257,IMGVR_UViG_3300042524_000156,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;;;;,12.89,Genome fragment
IMGVR_UViG_3300042524_000156|3300042524|Ga0453223_0000058_16756_18696,646,ORF6.faa,1255,2e-29,115.8,151,266,115,IMGVR_UViG_3300042524_000156,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;;;;,12.89,Genome fragment
IMGVR_UViG_3300028895_001078|3300028895|Ga0309837_1038141,855,ORF6.faa,1255,2.5e-29,115.5,167,384,217,IMGVR_UViG_3300028895_001078,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300028895_001078|3300028895|Ga0309837_1038141,855,ORF6.faa,1255,2.5e-29,115.5,143,384,241,IMGVR_UViG_3300028895_001078,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300026320_000253|3300026320|Ga0209131_10132963,667,ORF6.faa,1255,2.9e-29,115.3,153,338,185,IMGVR_UViG_3300026320_000253,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300026320_000253|3300026320|Ga0209131_10132963,667,ORF6.faa,1255,2.9e-29,115.3,146,341,195,IMGVR_UViG_3300026320_000253,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300026320_000253|3300026320|Ga0209131_10132963,667,ORF6.faa,1255,2.9e-29,115.3,147,293,146,IMGVR_UViG_3300026320_000253,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300044482_000342|3300044482|Ga0455845_013010_3_2195,731,ORF6.faa,1255,3e-29,115.2,137,333,196,IMGVR_UViG_3300044482_000342,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300044482_000342|3300044482|Ga0455845_013010_3_2195,731,ORF6.faa,1255,3e-29,115.2,146,388,242,IMGVR_UViG_3300044482_000342,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300044482_000342|3300044482|Ga0455845_013010_3_2195,731,ORF6.faa,1255,3e-29,115.2,185,334,149,IMGVR_UViG_3300044482_000342,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300033475_001722|3300033475|Ga0310811_100710792,789,ORF6.faa,1255,3.8e-29,114.9,251,332,81,IMGVR_UViG_3300033475_001722,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300033475_001722|3300033475|Ga0310811_100710792,789,ORF6.faa,1255,3.8e-29,114.9,148,337,189,IMGVR_UViG_3300033475_001722,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300033475_001722|3300033475|Ga0310811_100710792,789,ORF6.faa,1255,3.8e-29,114.9,149,338,189,IMGVR_UViG_3300033475_001722,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300033475_001722|3300033475|Ga0310811_100710792,789,ORF6.faa,1255,3.8e-29,114.9,149,324,175,IMGVR_UViG_3300033475_001722,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300023234_000147|3300023234|Ga0222635_10023271,543,ORF6.faa,1255,4.2e-29,114.8,139,379,240,IMGVR_UViG_3300023234_000147,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,3.11,Genome fragment
IMGVR_UViG_3300023234_000147|3300023234|Ga0222635_10023271,543,ORF6.faa,1255,4.2e-29,114.8,150,405,255,IMGVR_UViG_3300023234_000147,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,3.11,Genome fragment
IMGVR_UViG_3300027365_000008|3300027365|Ga0209300_100001239,1762,ORF6.faa,1255,6.5e-29,114.1,197,387,190,IMGVR_UViG_3300027365_000008,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,100,High-quality
IMGVR_UViG_3300027365_000008|3300027365|Ga0209300_100001239,1762,ORF6.faa,1255,6.5e-29,114.1,136,276,140,IMGVR_UViG_3300027365_000008,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,100,High-quality
IMGVR_UViG_3300009194_000007|3300009194|Ga0114983_100000445,1768,ORF6.faa,1255,6.6e-29,114.1,197,387,190,IMGVR_UViG_3300009194_000007,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,64.61,Genome fragment
IMGVR_UViG_3300009194_000007|3300009194|Ga0114983_100000445,1768,ORF6.faa,1255,6.6e-29,114.1,136,276,140,IMGVR_UViG_3300009194_000007,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,64.61,Genome fragment
IMGVR_UViG_3300038954_000262|3300038954|Ga0401361_0000909_1836_3485,549,ORF6.faa,1255,6.7e-29,114.1,131,298,167,IMGVR_UViG_3300038954_000262,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,26.87,Genome fragment
IMGVR_UViG_3300038954_000262|3300038954|Ga0401361_0000909_1836_3485,549,ORF6.faa,1255,6.7e-29,114.1,131,294,163,IMGVR_UViG_3300038954_000262,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,26.87,Genome fragment
IMGVR_UViG_3300019373_000040|3300019373|Ga0187895_10013845,604,ORF6.faa,1255,9.4e-29,113.6,135,293,158,IMGVR_UViG_3300019373_000040,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,60.57,Genome fragment
IMGVR_UViG_3300019373_000040|3300019373|Ga0187895_10013845,604,ORF6.faa,1255,9.4e-29,113.6,134,292,158,IMGVR_UViG_3300019373_000040,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,60.57,Genome fragment
IMGVR_UViG_3300019374_000306|3300019374|Ga0187897_100000255,604,ORF6.faa,1255,9.4e-29,113.6,135,293,158,IMGVR_UViG_3300019374_000306,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_H;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,100,High-quality
IMGVR_UViG_3300019374_000306|3300019374|Ga0187897_100000255,604,ORF6.faa,1255,9.4e-29,113.6,134,292,158,IMGVR_UViG_3300019374_000306,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_H;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,100,High-quality
IMGVR_UViG_3300023711_000243|3300023711|Ga0257070_1000001263,604,ORF6.faa,1255,9.4e-29,113.6,135,293,158,IMGVR_UViG_3300023711_000243,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_H;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,100,High-quality
IMGVR_UViG_3300023711_000243|3300023711|Ga0257070_1000001263,604,ORF6.faa,1255,9.4e-29,113.6,134,292,158,IMGVR_UViG_3300023711_000243,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_H;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,100,High-quality
IMGVR_UViG_3300028454_000240|3300028454|Ga0307245_15323745,604,ORF6.faa,1255,9.4e-29,113.6,135,293,158,IMGVR_UViG_3300028454_000240,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_H;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,70.14,Genome fragment
IMGVR_UViG_3300028454_000240|3300028454|Ga0307245_15323745,604,ORF6.faa,1255,9.4e-29,113.6,134,292,158,IMGVR_UViG_3300028454_000240,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_H;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,70.14,Genome fragment
IMGVR_UViG_3300033388_003551|3300033388|Ga0370355_10193385,982,ORF6.faa,1255,9.8e-29,113.5,148,376,228,IMGVR_UViG_3300033388_003551,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,4.64,Genome fragment
IMGVR_UViG_3300033388_003551|3300033388|Ga0370355_10193385,982,ORF6.faa,1255,9.8e-29,113.5,100,427,327,IMGVR_UViG_3300033388_003551,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,4.64,Genome fragment
IMGVR_UViG_3300033388_003551|3300033388|Ga0370355_10193385,982,ORF6.faa,1255,9.8e-29,113.5,153,400,247,IMGVR_UViG_3300033388_003551,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,4.64,Genome fragment
IMGVR_UViG_3300035034_000561|3300035034|Ga0374946_163081_4275_5270,331,ORF6.faa,1255,1.3e-28,113.1,151,305,154,IMGVR_UViG_3300035034_000561,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,14.49,Genome fragment
IMGVR_UViG_3300035034_000561|3300035034|Ga0374946_163081_4275_5270,331,ORF6.faa,1255,1.3e-28,113.1,132,272,140,IMGVR_UViG_3300035034_000561,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,14.49,Genome fragment
IMGVR_UViG_3300036939_000043|3300036939|Ga0376087_0018431_75_3494,1139,ORF6.faa,1255,1.4e-28,113,177,334,157,IMGVR_UViG_3300036939_000043,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300036939_000043|3300036939|Ga0376087_0018431_75_3494,1139,ORF6.faa,1255,1.4e-28,113,174,338,164,IMGVR_UViG_3300036939_000043,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300036939_000043|3300036939|Ga0376087_0018431_75_3494,1139,ORF6.faa,1255,1.4e-28,113,145,378,233,IMGVR_UViG_3300036939_000043,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300025876_002162|3300025876|Ga0209223_100006994,778,ORF6.faa,1255,1.4e-28,113,132,348,216,IMGVR_UViG_3300025876_002162,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,12.25,Genome fragment
IMGVR_UViG_3300025876_002162|3300025876|Ga0209223_100006994,778,ORF6.faa,1255,1.4e-28,113,120,348,228,IMGVR_UViG_3300025876_002162,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,12.25,Genome fragment
IMGVR_UViG_3300009194_000180|3300009194|Ga0114983_10022026,992,ORF6.faa,1255,1.5e-28,112.9,158,388,230,IMGVR_UViG_3300009194_000180,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,10.32,Genome fragment
IMGVR_UViG_3300009194_000180|3300009194|Ga0114983_10022026,992,ORF6.faa,1255,1.5e-28,112.9,156,323,167,IMGVR_UViG_3300009194_000180,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,10.32,Genome fragment
IMGVR_UViG_3300009194_000180|3300009194|Ga0114983_10022026,992,ORF6.faa,1255,1.5e-28,112.9,143,407,264,IMGVR_UViG_3300009194_000180,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,10.32,Genome fragment
IMGVR_UViG_3300000367_000226|3300000367|SS_2KS_010_SOILDRAFT_100110841,502,ORF6.faa,1255,1.9e-28,112.6,237,386,149,IMGVR_UViG_3300000367_000226,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,3.31,Genome fragment
IMGVR_UViG_3300000367_000226|3300000367|SS_2KS_010_SOILDRAFT_100110841,502,ORF6.faa,1255,1.9e-28,112.6,137,400,263,IMGVR_UViG_3300000367_000226,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,3.31,Genome fragment
IMGVR_UViG_3300000367_000226|3300000367|SS_2KS_010_SOILDRAFT_100110841,502,ORF6.faa,1255,1.9e-28,112.6,131,418,287,IMGVR_UViG_3300000367_000226,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,3.31,Genome fragment
IMGVR_UViG_3300027365_000050|3300027365|Ga0209300_10003054,991,ORF6.faa,1255,1.9e-28,112.6,158,388,230,IMGVR_UViG_3300027365_000050,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,37.53,Genome fragment
IMGVR_UViG_3300027365_000050|3300027365|Ga0209300_10003054,991,ORF6.faa,1255,1.9e-28,112.6,156,323,167,IMGVR_UViG_3300027365_000050,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,37.53,Genome fragment
IMGVR_UViG_3300027365_000050|3300027365|Ga0209300_10003054,991,ORF6.faa,1255,1.9e-28,112.6,142,407,265,IMGVR_UViG_3300027365_000050,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,37.53,Genome fragment
IMGVR_UViG_3300005210_000005|3300005210|Ga0068989_1081771,1094,ORF6.faa,1255,3.1e-28,111.9,63,378,315,IMGVR_UViG_3300005210_000005,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300005210_000005|3300005210|Ga0068989_1081771,1094,ORF6.faa,1255,3.1e-28,111.9,150,331,181,IMGVR_UViG_3300005210_000005,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300005210_000005|3300005210|Ga0068989_1081771,1094,ORF6.faa,1255,3.1e-28,111.9,150,294,144,IMGVR_UViG_3300005210_000005,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300010330_000629|3300010330|Ga0136651_100159033,679,ORF6.faa,1255,3.3e-28,111.8,147,294,147,IMGVR_UViG_3300010330_000629,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Beggiatoales;f__Beggiatoaceae;g__UBA10656;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300010330_000629|3300010330|Ga0136651_100159033,679,ORF6.faa,1255,3.3e-28,111.8,147,363,216,IMGVR_UViG_3300010330_000629,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Beggiatoales;f__Beggiatoaceae;g__UBA10656;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300010330_000629|3300010330|Ga0136651_100159033,679,ORF6.faa,1255,3.3e-28,111.8,150,357,207,IMGVR_UViG_3300010330_000629,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Beggiatoales;f__Beggiatoaceae;g__UBA10656;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300047160_025822|3300047160|Ga0500728_00580852_4600_5721,373,ORF6.faa,1255,3.6e-28,111.6,71,338,267,IMGVR_UViG_3300047160_025822,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,14.49,Genome fragment
IMGVR_UViG_3300047160_025822|3300047160|Ga0500728_00580852_4600_5721,373,ORF6.faa,1255,3.6e-28,111.6,152,296,144,IMGVR_UViG_3300047160_025822,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,14.49,Genome fragment
IMGVR_UViG_3300007244_000682|3300007244|Ga0075167_100811941,873,ORF6.faa,1255,5.1e-28,111.2,147,366,219,IMGVR_UViG_3300007244_000682,;;;;;;,;;;;;;;,,Unsure
IMGVR_UViG_3300007244_000682|3300007244|Ga0075167_100811941,873,ORF6.faa,1255,5.1e-28,111.2,144,336,192,IMGVR_UViG_3300007244_000682,;;;;;;,;;;;;;;,,Unsure
IMGVR_UViG_3300007244_000682|3300007244|Ga0075167_100811941,873,ORF6.faa,1255,5.1e-28,111.2,122,365,243,IMGVR_UViG_3300007244_000682,;;;;;;,;;;;;;;,,Unsure
IMGVR_UViG_3300007244_000682|3300007244|Ga0075167_100811941,873,ORF6.faa,1255,5.1e-28,111.2,135,370,235,IMGVR_UViG_3300007244_000682,;;;;;;,;;;;;;;,,Unsure
IMGVR_UViG_3300005193_000030|3300005193|Ga0073160_100007611,353,ORF6.faa,1255,5.2e-28,111.1,149,353,204,IMGVR_UViG_3300005193_000030,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,5.26,Genome fragment
IMGVR_UViG_3300005193_000030|3300005193|Ga0073160_100007611,353,ORF6.faa,1255,5.2e-28,111.1,190,300,110,IMGVR_UViG_3300005193_000030,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,5.26,Genome fragment
IMGVR_UViG_3300009095_000434|3300009095|Ga0079224_1000631924,342,ORF6.faa,1255,6.9e-28,110.7,155,334,179,IMGVR_UViG_3300009095_000434,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,5.57,Genome fragment
IMGVR_UViG_3300009095_000434|3300009095|Ga0079224_1000631924,342,ORF6.faa,1255,6.9e-28,110.7,157,315,158,IMGVR_UViG_3300009095_000434,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,5.57,Genome fragment
IMGVR_UViG_3300027754_002793|3300027754|Ga0209596_100131813,420,ORF6.faa,1255,9e-28,110.3,159,271,112,IMGVR_UViG_3300027754_002793,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;;;;,5.02,Genome fragment
IMGVR_UViG_3300027754_002793|3300027754|Ga0209596_100131813,420,ORF6.faa,1255,9e-28,110.3,153,388,235,IMGVR_UViG_3300027754_002793,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;;;;,5.02,Genome fragment
IMGVR_UViG_3300009181_003279|3300009181|Ga0114969_1000114413,421,ORF6.faa,1255,9.1e-28,110.3,159,271,112,IMGVR_UViG_3300009181_003279,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;;;;,5.42,Genome fragment
IMGVR_UViG_3300009181_003279|3300009181|Ga0114969_1000114413,421,ORF6.faa,1255,9.1e-28,110.3,153,388,235,IMGVR_UViG_3300009181_003279,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;;;;,5.42,Genome fragment
IMGVR_UViG_3300025686_000476|3300025686|Ga0209506_10110975,306,ORF6.faa,1255,1.1e-27,110.1,119,383,264,IMGVR_UViG_3300025686_000476,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,2.48,Genome fragment
IMGVR_UViG_2617270734_000004|2617270734|2617345638,1751,ORF6.faa,1255,1.4e-27,109.7,133,330,197,IMGVR_UViG_2617270734_000004,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,13.98,Genome fragment
IMGVR_UViG_2617270734_000004|2617270734|2617345638,1751,ORF6.faa,1255,1.4e-27,109.7,150,335,185,IMGVR_UViG_2617270734_000004,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,13.98,Genome fragment
IMGVR_UViG_2617270734_000004|2617270734|2617345638,1751,ORF6.faa,1255,1.4e-27,109.7,144,327,183,IMGVR_UViG_2617270734_000004,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,13.98,Genome fragment
IMGVR_UViG_2617270734_000004|2617270734|2617345638,1751,ORF6.faa,1255,1.4e-27,109.7,144,303,159,IMGVR_UViG_2617270734_000004,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,13.98,Genome fragment
IMGVR_UViG_3300022858_001646|3300022858|Ga0222679_100006351,719,ORF6.faa,1255,1.8e-27,109.3,139,380,241,IMGVR_UViG_3300022858_001646,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300022858_001646|3300022858|Ga0222679_100006351,719,ORF6.faa,1255,1.8e-27,109.3,150,400,250,IMGVR_UViG_3300022858_001646,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300022868_001706|3300022868|Ga0222697_100010350,719,ORF6.faa,1255,1.8e-27,109.3,139,380,241,IMGVR_UViG_3300022868_001706,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300022868_001706|3300022868|Ga0222697_100010350,719,ORF6.faa,1255,1.8e-27,109.3,150,400,250,IMGVR_UViG_3300022868_001706,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300022871_001423|3300022871|Ga0222628_100009051,719,ORF6.faa,1255,1.8e-27,109.3,139,380,241,IMGVR_UViG_3300022871_001423,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300022871_001423|3300022871|Ga0222628_100009051,719,ORF6.faa,1255,1.8e-27,109.3,150,400,250,IMGVR_UViG_3300022871_001423,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300022890_000027|3300022890|Ga0222667_10000799,719,ORF6.faa,1255,1.8e-27,109.3,139,380,241,IMGVR_UViG_3300022890_000027,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,50.4,Genome fragment
IMGVR_UViG_3300022890_000027|3300022890|Ga0222667_10000799,719,ORF6.faa,1255,1.8e-27,109.3,150,400,250,IMGVR_UViG_3300022890_000027,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,50.4,Genome fragment
IMGVR_UViG_3300023061_000735|3300023061|Ga0222700_100017018,719,ORF6.faa,1255,1.8e-27,109.3,139,380,241,IMGVR_UViG_3300023061_000735,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
