orf#,start,end,strand,contig,id,annot,score,evalue,aln_length
837,797063,798526,FALSE,NZ_CP101161.1,NZ_CP101161.1_837,,,,
838,798698,799465,TRUE,NZ_CP101161.1,NZ_CP101161.1_838,,,,
839,799504,799950,TRUE,NZ_CP101161.1,NZ_CP101161.1_839,,,,
840,799952,800182,FALSE,NZ_CP101161.1,NZ_CP101161.1_840,,,,
841,800182,800982,FALSE,NZ_CP101161.1,NZ_CP101161.1_841,,,,
842,801069,801866,FALSE,NZ_CP101161.1,NZ_CP101161.1_842,,,,
843,801894,802460,FALSE,NZ_CP101161.1,NZ_CP101161.1_843,,,,
844,802499,805147,TRUE,NZ_CP101161.1,NZ_CP101161.1_844,,,,
845,805259,806125,TRUE,NZ_CP101161.1,NZ_CP101161.1_845,,,,
846,806211,808226,TRUE,NZ_CP101161.1,NZ_CP101161.1_846,,,,
847,808279,809016,TRUE,NZ_CP101161.1,NZ_CP101161.1_847,,,,
848,809132,809641,TRUE,NZ_CP101161.1,NZ_CP101161.1_848,,,,
849,809645,809917,FALSE,NZ_CP101161.1,NZ_CP101161.1_849,,,,
850,810019,810144,FALSE,NZ_CP101161.1,NZ_CP101161.1_850,,,,
851,810184,810357,FALSE,NZ_CP101161.1,NZ_CP101161.1_851,,,,
852,810449,810853,FALSE,NZ_CP101161.1,NZ_CP101161.1_852,,,,
853,811133,811297,TRUE,NZ_CP101161.1,NZ_CP101161.1_853,,,,
854,811535,812098,TRUE,NZ_CP101161.1,NZ_CP101161.1_854,,,,
855,812194,814119,TRUE,NZ_CP101161.1,NZ_CP101161.1_855,,,,
856,814116,814562,FALSE,NZ_CP101161.1,NZ_CP101161.1_856,,,,
857,814766,815494,TRUE,NZ_CP101161.1,NZ_CP101161.1_857,,,,
858,815607,816815,TRUE,NZ_CP101161.1,NZ_CP101161.1_858,,,,
859,816818,817225,FALSE,NZ_CP101161.1,NZ_CP101161.1_859,,,,
860,817287,818300,FALSE,NZ_CP101161.1,NZ_CP101161.1_860,,,,
861,818344,818688,FALSE,NZ_CP101161.1,NZ_CP101161.1_861,,,,
862,818760,819500,TRUE,NZ_CP101161.1,NZ_CP101161.1_862,,,,
863,819501,820427,FALSE,NZ_CP101161.1,NZ_CP101161.1_863,,,,
864,820463,820840,FALSE,NZ_CP101161.1,NZ_CP101161.1_864,,,,
865,820878,822530,FALSE,NZ_CP101161.1,NZ_CP101161.1_865,,,,
866,822527,824041,FALSE,NZ_CP101161.1,NZ_CP101161.1_866,,,,
867,824038,825477,FALSE,NZ_CP101161.1,NZ_CP101161.1_867,,,,
868,825474,825812,FALSE,NZ_CP101161.1,NZ_CP101161.1_868,,,,
869,825802,826215,FALSE,NZ_CP101161.1,NZ_CP101161.1_869,,,,
870,826212,826739,FALSE,NZ_CP101161.1,NZ_CP101161.1_870,,,,
871,826736,827074,FALSE,NZ_CP101161.1,NZ_CP101161.1_871,,,,
872,827071,827343,FALSE,NZ_CP101161.1,NZ_CP101161.1_872,,,,
873,827340,827867,FALSE,NZ_CP101161.1,NZ_CP101161.1_873,,,,
874,827949,828854,TRUE,NZ_CP101161.1,NZ_CP101161.1_874,,,,
875,828877,829620,TRUE,NZ_CP101161.1,NZ_CP101161.1_875,,,,
876,829617,830384,FALSE,NZ_CP101161.1,NZ_CP101161.1_876,,,,
877,830489,832042,TRUE,NZ_CP101161.1,NZ_CP101161.1_877,,,,
878,832190,832633,FALSE,NZ_CP101161.1,NZ_CP101161.1_878,,,,
879,832708,833733,TRUE,NZ_CP101161.1,NZ_CP101161.1_879,,,,
880,833744,834112,TRUE,NZ_CP101161.1,NZ_CP101161.1_880,,,,
881,834112,834447,TRUE,NZ_CP101161.1,NZ_CP101161.1_881,,,,
882,834444,835013,FALSE,NZ_CP101161.1,NZ_CP101161.1_882,,,,
883,835775,836002,TRUE,NZ_CP101161.1,NZ_CP101161.1_883,,,,
884,836003,837565,TRUE,NZ_CP101161.1,NZ_CP101161.1_884,,,,
885,837546,839393,TRUE,NZ_CP101161.1,NZ_CP101161.1_885,,,,
886,839395,842343,TRUE,NZ_CP101161.1,NZ_CP101161.1_886,,,,
887,842336,843550,TRUE,NZ_CP101161.1,NZ_CP101161.1_887,,,,
888,843551,844369,TRUE,NZ_CP101161.1,NZ_CP101161.1_888,,,,
889,844366,844626,FALSE,NZ_CP101161.1,NZ_CP101161.1_889,,,,
890,844770,845198,TRUE,NZ_CP101161.1,NZ_CP101161.1_890,,,,
891,845200,845814,TRUE,NZ_CP101161.1,NZ_CP101161.1_891,,,,
892,845884,846507,FALSE,NZ_CP101161.1,NZ_CP101161.1_892,,,,
893,846507,847694,FALSE,NZ_CP101161.1,NZ_CP101161.1_893,,,,
894,847885,848154,TRUE,NZ_CP101161.1,NZ_CP101161.1_894,,,,
895,848372,849106,TRUE,NZ_CP101161.1,NZ_CP101161.1_895,,,,
896,849110,849913,FALSE,NZ_CP101161.1,NZ_CP101161.1_896,,,,
897,849975,851207,TRUE,NZ_CP101161.1,NZ_CP101161.1_897,,,,
898,851204,852358,FALSE,NZ_CP101161.1,NZ_CP101161.1_898,,,,
899,852348,852989,FALSE,NZ_CP101161.1,NZ_CP101161.1_899,,,,
900,853073,853948,TRUE,NZ_CP101161.1,NZ_CP101161.1_900,,,,
901,853950,854669,TRUE,NZ_CP101161.1,NZ_CP101161.1_901,,,,
902,854750,855238,TRUE,NZ_CP101161.1,NZ_CP101161.1_902,,,,
903,855278,855841,TRUE,NZ_CP101161.1,NZ_CP101161.1_903,,,,
904,855882,856262,TRUE,NZ_CP101161.1,NZ_CP101161.1_904,,,,
905,856259,857113,FALSE,NZ_CP101161.1,NZ_CP101161.1_905,,,,
906,857110,857898,FALSE,NZ_CP101161.1,NZ_CP101161.1_906,,,,
907,857895,859187,FALSE,NZ_CP101161.1,NZ_CP101161.1_907,,,,
908,859187,860056,FALSE,NZ_CP101161.1,NZ_CP101161.1_908,,,,
909,860060,861505,FALSE,NZ_CP101161.1,NZ_CP101161.1_909,,,,
910,861910,863076,TRUE,NZ_CP101161.1,NZ_CP101161.1_910,,,,
911,863227,864285,TRUE,NZ_CP101161.1,NZ_CP101161.1_911,,,,
912,864374,865237,TRUE,NZ_CP101161.1,NZ_CP101161.1_912,,,,
913,865592,865756,TRUE,NZ_CP101161.1,NZ_CP101161.1_913,,,,
914,865797,867017,TRUE,NZ_CP101161.1,NZ_CP101161.1_914,,,,
915,867002,867607,FALSE,NZ_CP101161.1,NZ_CP101161.1_915,,,,
916,867717,867899,FALSE,NZ_CP101161.1,NZ_CP101161.1_916,,,,
917,868203,868553,TRUE,NZ_CP101161.1,NZ_CP101161.1_917,,,,
918,868633,870411,TRUE,NZ_CP101161.1,NZ_CP101161.1_918,,,,
919,870412,870819,FALSE,NZ_CP101161.1,NZ_CP101161.1_919,,,,
920,870898,871188,TRUE,NZ_CP101161.1,NZ_CP101161.1_920,,,,
921,871219,872319,TRUE,NZ_CP101161.1,NZ_CP101161.1_921,,,,
922,872367,872789,TRUE,NZ_CP101161.1,NZ_CP101161.1_922,,,,
923,872991,873998,FALSE,NZ_CP101161.1,NZ_CP101161.1_923,,,,
924,874637,875137,FALSE,NZ_CP101161.1,NZ_CP101161.1_924,,,,
925,875203,876129,FALSE,NZ_CP101161.1,NZ_CP101161.1_925,,,,
926,876126,876356,FALSE,NZ_CP101161.1,NZ_CP101161.1_926,,,,
927,876463,876795,TRUE,NZ_CP101161.1,NZ_CP101161.1_927,,,,
928,876786,877928,FALSE,NZ_CP101161.1,NZ_CP101161.1_928,,,,
929,877984,879303,FALSE,NZ_CP101161.1,NZ_CP101161.1_929,,,,
930,879300,880829,FALSE,NZ_CP101161.1,NZ_CP101161.1_930,,,,
931,880916,881482,TRUE,NZ_CP101161.1,NZ_CP101161.1_931,,,,
932,881479,881940,TRUE,NZ_CP101161.1,NZ_CP101161.1_932,,,,
933,881937,882410,FALSE,NZ_CP101161.1,NZ_CP101161.1_933,,,,
934,882452,882691,FALSE,NZ_CP101161.1,NZ_CP101161.1_934,,,,
935,882753,882947,FALSE,NZ_CP101161.1,NZ_CP101161.1_935,,,,
936,882947,883417,FALSE,NZ_CP101161.1,NZ_CP101161.1_936,,,,
937,883462,884436,FALSE,NZ_CP101161.1,NZ_CP101161.1_937,,,,
938,884433,884585,FALSE,NZ_CP101161.1,NZ_CP101161.1_938,,,,
939,884692,886749,TRUE,NZ_CP101161.1,NZ_CP101161.1_939,,,,
940,886902,887414,TRUE,NZ_CP101161.1,NZ_CP101161.1_940,,,,
941,887411,889198,FALSE,NZ_CP101161.1,NZ_CP101161.1_941,,,,
942,889224,889766,FALSE,NZ_CP101161.1,NZ_CP101161.1_942,,,,
943,889845,890102,TRUE,NZ_CP101161.1,NZ_CP101161.1_943,,,,
944,890161,891069,TRUE,NZ_CP101161.1,NZ_CP101161.1_944,,,,
945,891066,892013,TRUE,NZ_CP101161.1,NZ_CP101161.1_945,,,,
946,892080,893114,FALSE,NZ_CP101161.1,NZ_CP101161.1_946,,,,
947,893247,893882,FALSE,NZ_CP101161.1,NZ_CP101161.1_947,,,,
948,893920,894486,FALSE,NZ_CP101161.1,NZ_CP101161.1_948,,,,
949,894483,895700,FALSE,NZ_CP101161.1,NZ_CP101161.1_949,ORF6.faa,54.7,1e-15,239
950,895761,896594,FALSE,NZ_CP101161.1,NZ_CP101161.1_950,,,,
951,896687,898297,FALSE,NZ_CP101161.1,NZ_CP101161.1_951,,,,
952,898379,899509,TRUE,NZ_CP101161.1,NZ_CP101161.1_952,,,,
953,899502,900494,TRUE,NZ_CP101161.1,NZ_CP101161.1_953,,,,
954,900566,901765,TRUE,NZ_CP101161.1,NZ_CP101161.1_954,,,,
955,901831,901980,FALSE,NZ_CP101161.1,NZ_CP101161.1_955,,,,
956,902084,902998,TRUE,NZ_CP101161.1,NZ_CP101161.1_956,,,,
957,903259,903504,FALSE,NZ_CP101161.1,NZ_CP101161.1_957,,,,
958,903619,905880,TRUE,NZ_CP101161.1,NZ_CP101161.1_958,,,,
959,905880,906377,TRUE,NZ_CP101161.1,NZ_CP101161.1_959,,,,
960,906423,906740,TRUE,NZ_CP101161.1,NZ_CP101161.1_960,,,,
961,906778,908040,TRUE,NZ_CP101161.1,NZ_CP101161.1_961,,,,
962,908037,908522,FALSE,NZ_CP101161.1,NZ_CP101161.1_962,,,,
963,908654,908959,TRUE,NZ_CP101161.1,NZ_CP101161.1_963,,,,
964,908970,909128,FALSE,NZ_CP101161.1,NZ_CP101161.1_964,,,,
965,909567,911282,TRUE,NZ_CP101161.1,NZ_CP101161.1_965,,,,
966,911438,912538,TRUE,NZ_CP101161.1,NZ_CP101161.1_966,,,,
967,912541,914049,TRUE,NZ_CP101161.1,NZ_CP101161.1_967,,,,
968,914046,915140,TRUE,NZ_CP101161.1,NZ_CP101161.1_968,,,,
969,915137,916687,TRUE,NZ_CP101161.1,NZ_CP101161.1_969,,,,
970,916687,917142,TRUE,NZ_CP101161.1,NZ_CP101161.1_970,,,,
971,917191,917763,TRUE,NZ_CP101161.1,NZ_CP101161.1_971,,,,
972,917912,918424,TRUE,NZ_CP101161.1,NZ_CP101161.1_972,,,,
973,918581,919429,TRUE,NZ_CP101161.1,NZ_CP101161.1_973,,,,
974,919426,921219,TRUE,NZ_CP101161.1,NZ_CP101161.1_974,,,,
975,921221,921781,TRUE,NZ_CP101161.1,NZ_CP101161.1_975,,,,
976,921782,922948,FALSE,NZ_CP101161.1,NZ_CP101161.1_976,,,,
977,922948,923430,FALSE,NZ_CP101161.1,NZ_CP101161.1_977,,,,
978,923514,924185,TRUE,NZ_CP101161.1,NZ_CP101161.1_978,,,,
979,924182,926650,FALSE,NZ_CP101161.1,NZ_CP101161.1_979,,,,
980,926709,926813,FALSE,NZ_CP101161.1,NZ_CP101161.1_980,,,,
981,926881,927333,TRUE,NZ_CP101161.1,NZ_CP101161.1_981,,,,
982,927439,930459,TRUE,NZ_CP101161.1,NZ_CP101161.1_982,,,,
983,930449,932887,FALSE,NZ_CP101161.1,NZ_CP101161.1_983,,,,
984,933141,933794,FALSE,NZ_CP101161.1,NZ_CP101161.1_984,,,,
985,934218,935516,TRUE,NZ_CP101161.1,NZ_CP101161.1_985,,,,
986,935513,936844,TRUE,NZ_CP101161.1,NZ_CP101161.1_986,,,,
987,936841,937677,FALSE,NZ_CP101161.1,NZ_CP101161.1_987,,,,
988,937674,938822,FALSE,NZ_CP101161.1,NZ_CP101161.1_988,,,,
989,938894,939142,FALSE,NZ_CP101161.1,NZ_CP101161.1_989,,,,
990,939147,940034,FALSE,NZ_CP101161.1,NZ_CP101161.1_990,,,,
991,940031,940513,FALSE,NZ_CP101161.1,NZ_CP101161.1_991,,,,
992,940515,941636,FALSE,NZ_CP101161.1,NZ_CP101161.1_992,,,,
993,941727,942854,FALSE,NZ_CP101161.1,NZ_CP101161.1_993,,,,
994,942924,943841,TRUE,NZ_CP101161.1,NZ_CP101161.1_994,,,,
995,943914,944357,TRUE,NZ_CP101161.1,NZ_CP101161.1_995,,,,
996,944358,945860,FALSE,NZ_CP101161.1,NZ_CP101161.1_996,,,,
997,946046,946642,TRUE,NZ_CP101161.1,NZ_CP101161.1_997,,,,
998,946652,946891,FALSE,NZ_CP101161.1,NZ_CP101161.1_998,,,,
999,947009,947980,FALSE,NZ_CP101161.1,NZ_CP101161.1_999,,,,
1000,948103,949332,TRUE,NZ_CP101161.1,NZ_CP101161.1_1000,,,,
1001,949414,950553,TRUE,NZ_CP101161.1,NZ_CP101161.1_1001,,,,
1002,950554,951183,FALSE,NZ_CP101161.1,NZ_CP101161.1_1002,,,,
1003,951387,952280,TRUE,NZ_CP101161.1,NZ_CP101161.1_1003,,,,
1004,952290,953240,FALSE,NZ_CP101161.1,NZ_CP101161.1_1004,,,,
1005,953309,954553,FALSE,NZ_CP101161.1,NZ_CP101161.1_1005,,,,
1006,954801,954956,TRUE,NZ_CP101161.1,NZ_CP101161.1_1006,,,,
1007,955508,956266,TRUE,NZ_CP101161.1,NZ_CP101161.1_1007,,,,
1008,956266,956727,TRUE,NZ_CP101161.1,NZ_CP101161.1_1008,,,,
1009,956788,957360,TRUE,NZ_CP101161.1,NZ_CP101161.1_1009,,,,
1010,957412,958071,TRUE,NZ_CP101161.1,NZ_CP101161.1_1010,,,,
1011,958068,959255,FALSE,NZ_CP101161.1,NZ_CP101161.1_1011,,,,
1012,959355,960569,FALSE,NZ_CP101161.1,NZ_CP101161.1_1012,,,,
1013,960651,961031,TRUE,NZ_CP101161.1,NZ_CP101161.1_1013,,,,
1014,961086,961424,FALSE,NZ_CP101161.1,NZ_CP101161.1_1014,,,,
1015,961421,961888,FALSE,NZ_CP101161.1,NZ_CP101161.1_1015,,,,
1016,962093,963637,FALSE,NZ_CP101161.1,NZ_CP101161.1_1016,,,,
1017,963734,964495,TRUE,NZ_CP101161.1,NZ_CP101161.1_1017,,,,
1018,964523,965152,FALSE,NZ_CP101161.1,NZ_CP101161.1_1018,,,,
1019,965203,966486,FALSE,NZ_CP101161.1,NZ_CP101161.1_1019,,,,
1020,966490,966633,FALSE,NZ_CP101161.1,NZ_CP101161.1_1020,,,,
1021,966717,969596,FALSE,NZ_CP101161.1,NZ_CP101161.1_1021,,,,
1022,969672,970526,FALSE,NZ_CP101161.1,NZ_CP101161.1_1022,,,,
1023,970557,970937,TRUE,NZ_CP101161.1,NZ_CP101161.1_1023,,,,
1024,970937,971122,TRUE,NZ_CP101161.1,NZ_CP101161.1_1024,,,,
1025,971495,972025,TRUE,NZ_CP101161.1,NZ_CP101161.1_1025,,,,
1026,972232,973914,TRUE,NZ_CP101161.1,NZ_CP101161.1_1026,,,,
1027,973985,974509,FALSE,NZ_CP101161.1,NZ_CP101161.1_1027,,,,
1028,974565,975383,FALSE,NZ_CP101161.1,NZ_CP101161.1_1028,,,,
1029,975423,976244,FALSE,NZ_CP101161.1,NZ_CP101161.1_1029,,,,
1030,976352,977356,TRUE,NZ_CP101161.1,NZ_CP101161.1_1030,,,,
1031,977432,978739,TRUE,NZ_CP101161.1,NZ_CP101161.1_1031,,,,
1032,978736,978984,FALSE,NZ_CP101161.1,NZ_CP101161.1_1032,,,,
1033,979109,981745,TRUE,NZ_CP101161.1,NZ_CP101161.1_1033,,,,
1034,981813,983225,TRUE,NZ_CP101161.1,NZ_CP101161.1_1034,,,,
1035,983284,985647,TRUE,NZ_CP101161.1,NZ_CP101161.1_1035,,,,
1036,985692,987107,TRUE,NZ_CP101161.1,NZ_CP101161.1_1036,,,,
1037,987108,987473,FALSE,NZ_CP101161.1,NZ_CP101161.1_1037,,,,
1038,987571,987807,TRUE,NZ_CP101161.1,NZ_CP101161.1_1038,,,,
1039,987809,988009,FALSE,NZ_CP101161.1,NZ_CP101161.1_1039,,,,
1040,988048,989085,FALSE,NZ_CP101161.1,NZ_CP101161.1_1040,,,,
1041,989158,990168,FALSE,NZ_CP101161.1,NZ_CP101161.1_1041,,,,
1042,990264,993368,TRUE,NZ_CP101161.1,NZ_CP101161.1_1042,,,,
1043,993504,995369,FALSE,NZ_CP101161.1,NZ_CP101161.1_1043,,,,
1044,995527,998307,TRUE,NZ_CP101161.1,NZ_CP101161.1_1044,,,,
1045,998304,999422,FALSE,NZ_CP101161.1,NZ_CP101161.1_1045,,,,
1046,999489,1000232,TRUE,NZ_CP101161.1,NZ_CP101161.1_1046,,,,
1047,1000229,1000795,TRUE,NZ_CP101161.1,NZ_CP101161.1_1047,,,,
1048,1000852,1001769,TRUE,NZ_CP101161.1,NZ_CP101161.1_1048,,,,
1049,1001814,1002512,TRUE,NZ_CP101161.1,NZ_CP101161.1_1049,,,,
1050,1002467,1002979,FALSE,NZ_CP101161.1,NZ_CP101161.1_1050,,,,
1051,1003085,1004248,TRUE,NZ_CP101161.1,NZ_CP101161.1_1051,,,,
1052,1004489,1005700,TRUE,NZ_CP101161.1,NZ_CP101161.1_1052,,,,
1053,1005840,1006700,FALSE,NZ_CP101161.1,NZ_CP101161.1_1053,,,,
1054,1006973,1007749,TRUE,NZ_CP101161.1,NZ_CP101161.1_1054,,,,
1055,1007739,1008737,FALSE,NZ_CP101161.1,NZ_CP101161.1_1055,,,,
1056,1008819,1009907,TRUE,NZ_CP101161.1,NZ_CP101161.1_1056,,,,
1057,1009864,1011705,TRUE,NZ_CP101161.1,NZ_CP101161.1_1057,,,,
1058,1011698,1012741,TRUE,NZ_CP101161.1,NZ_CP101161.1_1058,,,,
1059,1012741,1013349,TRUE,NZ_CP101161.1,NZ_CP101161.1_1059,,,,
1060,1013539,1014180,FALSE,NZ_CP101161.1,NZ_CP101161.1_1060,,,,
1061,1014177,1014821,FALSE,NZ_CP101161.1,NZ_CP101161.1_1061,,,,
1062,1015138,1015881,FALSE,NZ_CP101161.1,NZ_CP101161.1_1062,,,,
1063,1015999,1017009,FALSE,NZ_CP101161.1,NZ_CP101161.1_1063,,,,
1064,1017053,1018402,FALSE,NZ_CP101161.1,NZ_CP101161.1_1064,,,,
1065,1018521,1020788,TRUE,NZ_CP101161.1,NZ_CP101161.1_1065,,,,
1066,1020874,1021050,TRUE,NZ_CP101161.1,NZ_CP101161.1_1066,,,,
1067,1021043,1021759,TRUE,NZ_CP101161.1,NZ_CP101161.1_1067,,,,
1068,1021756,1022214,FALSE,NZ_CP101161.1,NZ_CP101161.1_1068,,,,
1069,1022252,1023022,FALSE,NZ_CP101161.1,NZ_CP101161.1_1069,,,,
1070,1023067,1024095,FALSE,NZ_CP101161.1,NZ_CP101161.1_1070,,,,
1071,1024216,1024779,TRUE,NZ_CP101161.1,NZ_CP101161.1_1071,,,,
1072,1024879,1025277,TRUE,NZ_CP101161.1,NZ_CP101161.1_1072,,,,
1073,1025278,1026123,FALSE,NZ_CP101161.1,NZ_CP101161.1_1073,,,,
1074,1026182,1027249,TRUE,NZ_CP101161.1,NZ_CP101161.1_1074,,,,
1075,1027246,1027620,FALSE,NZ_CP101161.1,NZ_CP101161.1_1075,,,,
1076,1027703,1028989,TRUE,NZ_CP101161.1,NZ_CP101161.1_1076,,,,
1077,1029153,1030535,TRUE,NZ_CP101161.1,NZ_CP101161.1_1077,,,,
1078,1030653,1031912,TRUE,NZ_CP101161.1,NZ_CP101161.1_1078,,,,
1079,1031977,1032498,TRUE,NZ_CP101161.1,NZ_CP101161.1_1079,,,,
1080,1032514,1033047,FALSE,NZ_CP101161.1,NZ_CP101161.1_1080,,,,
1081,1033285,1033485,TRUE,NZ_CP101161.1,NZ_CP101161.1_1081,,,,
1082,1033502,1034530,FALSE,NZ_CP101161.1,NZ_CP101161.1_1082,,,,
1083,1034829,1037258,FALSE,NZ_CP101161.1,NZ_CP101161.1_1083,,,,
1084,1037361,1037522,TRUE,NZ_CP101161.1,NZ_CP101161.1_1084,,,,
1085,1037581,1038138,TRUE,NZ_CP101161.1,NZ_CP101161.1_1085,,,,
1086,1038141,1039595,FALSE,NZ_CP101161.1,NZ_CP101161.1_1086,,,,
1087,1039592,1040242,FALSE,NZ_CP101161.1,NZ_CP101161.1_1087,,,,
1088,1040338,1040757,FALSE,NZ_CP101161.1,NZ_CP101161.1_1088,,,,
1089,1040767,1041447,FALSE,NZ_CP101161.1,NZ_CP101161.1_1089,,,,
1090,1041663,1042325,TRUE,NZ_CP101161.1,NZ_CP101161.1_1090,,,,
1091,1042535,1043215,FALSE,NZ_CP101161.1,NZ_CP101161.1_1091,,,,
1092,1043316,1043744,TRUE,NZ_CP101161.1,NZ_CP101161.1_1092,,,,
1093,1043759,1044325,FALSE,NZ_CP101161.1,NZ_CP101161.1_1093,,,,
1094,1044410,1045189,TRUE,NZ_CP101161.1,NZ_CP101161.1_1094,,,,
1095,1045196,1045774,FALSE,NZ_CP101161.1,NZ_CP101161.1_1095,,,,
1096,1045835,1046791,FALSE,NZ_CP101161.1,NZ_CP101161.1_1096,,,,
1097,1046791,1047177,FALSE,NZ_CP101161.1,NZ_CP101161.1_1097,,,,
1098,1047174,1047815,FALSE,NZ_CP101161.1,NZ_CP101161.1_1098,,,,
1099,1049462,1051141,TRUE,NZ_CP101161.1,NZ_CP101161.1_1099,,,,
1100,1051450,1053321,FALSE,NZ_CP101161.1,NZ_CP101161.1_1100,,,,
1101,1053538,1053960,TRUE,NZ_CP101161.1,NZ_CP101161.1_1101,,,,
1102,1053961,1059006,TRUE,NZ_CP101161.1,NZ_CP101161.1_1102,,,,
1103,1059164,1060270,FALSE,NZ_CP101161.1,NZ_CP101161.1_1103,,,,
1104,1060392,1060805,FALSE,NZ_CP101161.1,NZ_CP101161.1_1104,,,,
1105,1060878,1062857,FALSE,NZ_CP101161.1,NZ_CP101161.1_1105,,,,
1106,1062961,1063821,TRUE,NZ_CP101161.1,NZ_CP101161.1_1106,,,,
1107,1063823,1064434,FALSE,NZ_CP101161.1,NZ_CP101161.1_1107,,,,
1108,1064526,1065467,TRUE,NZ_CP101161.1,NZ_CP101161.1_1108,,,,
1109,1065657,1066766,TRUE,NZ_CP101161.1,NZ_CP101161.1_1109,,,,
1110,1066770,1067750,TRUE,NZ_CP101161.1,NZ_CP101161.1_1110,,,,
1111,1067753,1069333,TRUE,NZ_CP101161.1,NZ_CP101161.1_1111,,,,
1112,1069333,1070757,TRUE,NZ_CP101161.1,NZ_CP101161.1_1112,,,,
1113,1070826,1071290,FALSE,NZ_CP101161.1,NZ_CP101161.1_1113,,,,
1114,1071395,1072201,TRUE,NZ_CP101161.1,NZ_CP101161.1_1114,,,,
1115,1072472,1072846,FALSE,NZ_CP101161.1,NZ_CP101161.1_1115,,,,
1116,1072893,1073375,FALSE,NZ_CP101161.1,NZ_CP101161.1_1116,,,,
1117,1073407,1073877,FALSE,NZ_CP101161.1,NZ_CP101161.1_1117,,,,
1118,1074211,1075539,FALSE,NZ_CP101161.1,NZ_CP101161.1_1118,,,,
1119,1075562,1075696,FALSE,NZ_CP101161.1,NZ_CP101161.1_1119,,,,
1120,1075693,1075857,FALSE,NZ_CP101161.1,NZ_CP101161.1_1120,,,,
1121,1075944,1076648,TRUE,NZ_CP101161.1,NZ_CP101161.1_1121,,,,
1122,1076799,1076966,FALSE,NZ_CP101161.1,NZ_CP101161.1_1122,,,,
1123,1077070,1077936,TRUE,NZ_CP101161.1,NZ_CP101161.1_1123,,,,
1124,1078253,1078498,TRUE,NZ_CP101161.1,NZ_CP101161.1_1124,,,,
1125,1078525,1079244,TRUE,NZ_CP101161.1,NZ_CP101161.1_1125,,,,
1126,1079276,1080283,TRUE,NZ_CP101161.1,NZ_CP101161.1_1126,,,,
1127,1080284,1080928,FALSE,NZ_CP101161.1,NZ_CP101161.1_1127,,,,
1128,1080929,1081591,FALSE,NZ_CP101161.1,NZ_CP101161.1_1128,,,,
1129,1081600,1082406,FALSE,NZ_CP101161.1,NZ_CP101161.1_1129,,,,
1130,1082536,1083195,FALSE,NZ_CP101161.1,NZ_CP101161.1_1130,,,,
1131,1083192,1083917,FALSE,NZ_CP101161.1,NZ_CP101161.1_1131,,,,
1132,1084191,1085786,TRUE,NZ_CP101161.1,NZ_CP101161.1_1132,,,,
1133,1085817,1086980,TRUE,NZ_CP101161.1,NZ_CP101161.1_1133,,,,
1134,1087216,1088736,TRUE,NZ_CP101161.1,NZ_CP101161.1_1134,,,,
1135,1088736,1090442,TRUE,NZ_CP101161.1,NZ_CP101161.1_1135,,,,
1136,1090581,1091633,FALSE,NZ_CP101161.1,NZ_CP101161.1_1136,,,,
1137,1091688,1091885,FALSE,NZ_CP101161.1,NZ_CP101161.1_1137,,,,
1138,1092121,1092432,TRUE,NZ_CP101161.1,NZ_CP101161.1_1138,,,,
1139,1098436,1099641,TRUE,NZ_CP101161.1,NZ_CP101161.1_1139,,,,
1140,1099859,1100467,FALSE,NZ_CP101161.1,NZ_CP101161.1_1140,,,,
1141,1100564,1103905,FALSE,NZ_CP101161.1,NZ_CP101161.1_1141,,,,
1142,1104139,1106712,TRUE,NZ_CP101161.1,NZ_CP101161.1_1142,,,,
1143,1106754,1107188,TRUE,NZ_CP101161.1,NZ_CP101161.1_1143,,,,
1144,1107233,1107703,TRUE,NZ_CP101161.1,NZ_CP101161.1_1144,,,,
1145,1107754,1108377,FALSE,NZ_CP101161.1,NZ_CP101161.1_1145,,,,
1146,1108730,1109146,FALSE,NZ_CP101161.1,NZ_CP101161.1_1146,,,,
1147,1109175,1109570,TRUE,NZ_CP101161.1,NZ_CP101161.1_1147,,,,
1148,1109567,1110127,TRUE,NZ_CP101161.1,NZ_CP101161.1_1148,,,,
1149,1110147,1111424,FALSE,NZ_CP101161.1,NZ_CP101161.1_1149,,,,
1150,1111496,1111699,TRUE,NZ_CP101161.1,NZ_CP101161.1_1150,,,,
1151,1111701,1112378,FALSE,NZ_CP101161.1,NZ_CP101161.1_1151,,,,
1152,1112430,1113269,TRUE,NZ_CP101161.1,NZ_CP101161.1_1152,,,,
1153,1113320,1113631,FALSE,NZ_CP101161.1,NZ_CP101161.1_1153,,,,
1154,1113683,1114258,FALSE,NZ_CP101161.1,NZ_CP101161.1_1154,,,,
1155,1114459,1116207,FALSE,NZ_CP101161.1,NZ_CP101161.1_1155,,,,
1156,1116377,1117321,TRUE,NZ_CP101161.1,NZ_CP101161.1_1156,,,,
1157,1117322,1117528,FALSE,NZ_CP101161.1,NZ_CP101161.1_1157,,,,
1158,1117570,1117785,FALSE,NZ_CP101161.1,NZ_CP101161.1_1158,,,,
1159,1117919,1118761,TRUE,NZ_CP101161.1,NZ_CP101161.1_1159,,,,
1160,1118787,1119704,TRUE,NZ_CP101161.1,NZ_CP101161.1_1160,,,,
1161,1119701,1120423,TRUE,NZ_CP101161.1,NZ_CP101161.1_1161,,,,
1162,1120407,1120583,FALSE,NZ_CP101161.1,NZ_CP101161.1_1162,,,,
